,Word,Entity
22655,4,CARDINAL
22656,4,CARDINAL
22657,entire 1 day,DATE
22658,420,CARDINAL
22659,6,CARDINAL
22660,more than 2 hours,TIME
22661,5,CARDINAL
22662,the entire day,DATE
22663,mid day,DATE
22664,2,CARDINAL
22665,each night,TIME
22666,friday,DATE
22667,first,ORDINAL
22668,the 1st,DATE
22669,2 days later,DATE
22670,20mins,CARDINAL
22671,2hrs,CARDINAL
22672,2,CARDINAL
22673,2nd,ORDINAL
22674,2,CARDINAL
22675,2nd,ORDINAL
22676,25,CARDINAL
22677,45,CARDINAL
22678,30min 45min,DATE
22679,first,ORDINAL
22680,one,CARDINAL
22681,10,CARDINAL
22682,one,CARDINAL
22683,5 year old,DATE
22684,2 hour and 40 minute,TIME
22685,25 minutes,TIME
22686,around 50 mtrs,QUANTITY
22687,2 hours,TIME
22688,6,CARDINAL
22689,midweek,DATE
22690,four,CARDINAL
22691,tuesday,DATE
22692,50 minutes,TIME
22693,34 minute,TIME
22694,two,CARDINAL
22695,the past few years,DATE
22696,five,CARDINAL
22697,two days,DATE
22698,22,DATE
22699,23,DATE
22700,2nd day,DATE
22701,1,CARDINAL
22702,50 minutes,TIME
22703,60 minutes,TIME
22704,20,CARDINAL
22705,2,CARDINAL
22706,3,CARDINAL
22707,48 minutes,TIME
22708,2 dollars,MONEY
22709,23517,DATE
22710,40 minute,TIME
22711,about 25 minute,TIME
22712,3,CARDINAL
22713,the day,DATE
22714,about one hour,TIME
22715,4,CARDINAL
22716,10 minutes,TIME
22717,3,CARDINAL
22718,one,CARDINAL
22719,3,CARDINAL
22720,two,CARDINAL
22721,5,CARDINAL
22722,6,CARDINAL
22723,one day,DATE
22724,one,CARDINAL
22725,day,DATE
22726,two,CARDINAL
22727,a weekend,DATE
22728,2people,CARDINAL
22729,5,CARDINAL
22730,a day,DATE
22731,holiday season,DATE
22732,6090 minutes,TIME
22733,a mere 23 minute,TIME
22734,10 years,DATE
22735,510 minutes,TIME
22736,6090 minutes,TIME
22737,5dollars,CARDINAL
22738,20 dollars,MONEY
22739,30 minutes,TIME
22740,2stars,CARDINAL
22741,one,CARDINAL
22742,2016,DATE
22743,april 2017,DATE
22744,firstly,ORDINAL
22745,first,ORDINAL
22746,second,ORDINAL
22747,the same day,DATE
22748,one hour,TIME
22749,first,ORDINAL
22750,70,CARDINAL
22751,50,CARDINAL
22752,6,CARDINAL
22753,2 hours,TIME
22754,4 hours,TIME
22755,at least 2 hours,TIME
22756,6,CARDINAL
22757,100,CARDINAL
22758,one,CARDINAL
22759,8,CARDINAL
22760,first,ORDINAL
22761,only 2,CARDINAL
22762,4,CARDINAL
22763,5,CARDINAL
22764,california,GPE
22765,monday,DATE
22766,3,CARDINAL
22767,a 7 hour,TIME
22768,half,CARDINAL
22769,first,ORDINAL
22770,the weekend,DATE
22771,the week,DATE
22772,more than 30mins,CARDINAL
22773,5 minute,TIME
22774,60 minutes,TIME
22775,5 minutes,TIME
22776,first,ORDINAL
22777,2 hours,TIME
22778,weeks,DATE
22779,5,CARDINAL
22780,90 minutes,TIME
22781,5 minute,TIME
22782,90 minutes,TIME
22783,30 second,TIME
22784,only about 4,CARDINAL
22785,10 minutes,TIME
22786,a day,DATE
22787,2,CARDINAL
22788,our day,DATE
22789,40,CARDINAL
22790,only one,CARDINAL
22791,yesterday,DATE
22792,one,CARDINAL
22793,last week,DATE
22794,10am,TIME
22795,hundreds,CARDINAL
22796,10th,ORDINAL
22797,3 years,DATE
22798,3,CARDINAL
22799,50 and 50,CARDINAL
22800,4,CARDINAL
22801,one full day,DATE
22802,6,CARDINAL
22803,night,TIME
22804,around hours,TIME
22805,half a day or full day,DATE
22806,the end of december,DATE
22807,four,CARDINAL
22808,80 dollars,MONEY
22809,ten minutes,TIME
22810,100 dollars,MONEY
22811,100 singapore dollars,MONEY
22812,up to,TIME
22813,45 minutes,TIME
22814,year,DATE
22815,up to 40 minutes,TIME
22816,650,CARDINAL
22817,800,CARDINAL
22818,the weekend,DATE
22819,at least 12 day,DATE
22820,68,CARDINAL
22821,54,CARDINAL
22822,every few hours,TIME
22823,bad day,DATE
22824,90 minutes,TIME
22825,12 noon,TIME
22826,130,CARDINAL
22827,90 minutes,TIME
22828,5,CARDINAL
22829,320,CARDINAL
22830,an extra 150,CARDINAL
22831,our first 35 hours,TIME
22832,the time of year,DATE
22833,school holidays,DATE
22834,tuesday,DATE
22835,76,CARDINAL
22836,an additional 70,CARDINAL
22837,tuesday,DATE
22838,1 hour,TIME
22839,more then 100 minutes,TIME
22840,30 minutes,TIME
22841,a single day,DATE
22842,a busy day,DATE
22843,up to an hour,TIME
22844,only two,CARDINAL
22845,up to 40 minutes,TIME
22846,2,CARDINAL
22847,26th of december 2016,DATE
22848,35years,CARDINAL
22849,25years,CARDINAL
22850,first,ORDINAL
22851,first,ORDINAL
22852,15hours around 11am,TIME
22853,about 57cm,QUANTITY
22854,hours,TIME
22855,at least 20,CARDINAL
22856,4305pm,ORDINAL
22857,later in the evening,TIME
22858,900pm,PRODUCT
22859,second,ORDINAL
22860,two,CARDINAL
22861,one,CARDINAL
22862,930pm,PRODUCT
22863,a really bad day,DATE
22864,8,CARDINAL
22865,3060,GPE
22866,3,CARDINAL
22867,2,CARDINAL
22868,3yr,ORDINAL
22869,3 hours,TIME
22870,today,DATE
22871,one,CARDINAL
22872,one,CARDINAL
22873,1,CARDINAL
22874,annual,DATE
22875,1,CARDINAL
22876,two year old,DATE
22877,at least 1 hour,TIME
22878,about 18,CARDINAL
22879,season,DATE
22880,more than 20 minutes,TIME
22881,one,CARDINAL
22882,one,CARDINAL
22883,90s,DATE
22884,1,CARDINAL
22885,the 1st 45 minutes,DATE
22886,4 for an hour,TIME
22887,free minutes,TIME
22888,one,CARDINAL
22889,up to half,CARDINAL
22890,3d,CARDINAL
22891,only 23,CARDINAL
22892,100,CARDINAL
22893,30,CARDINAL
22894,4,CARDINAL
22895,a day,DATE
22896,mid day,DATE
22897,up to 90 minutes,TIME
22898,20 minute,TIME
22899,over an hour,TIME
22900,an extra 4 hours,TIME
22901,55 minutes,TIME
22902,3day,DATE
22903,4d,CARDINAL
22904,first,ORDINAL
22905,monday,DATE
22906,1 hour,TIME
22907,almost 13 hours,TIME
22908,30,CARDINAL
22909,50,CARDINAL
22910,103,CARDINAL
22911,153,CARDINAL
22912,103,CARDINAL
22913,10 am to 6 pm,TIME
22914,mid night,TIME
22915,two,CARDINAL
22916,more than one hour,TIME
22917,the end of the day,DATE
22918,3 days,DATE
22919,more than one month,DATE
22920,fifth,ORDINAL
22921,more than 40 minutes,TIME
22922,03102016,DATE
22923,nearly 40 minutes,TIME
22924,4d,CARDINAL
22925,three,CARDINAL
22926,one,CARDINAL
22927,two,CARDINAL
22928,4,CARDINAL
22929,one,CARDINAL
22930,two,CARDINAL
22931,35 year old,DATE
22932,two,CARDINAL
22933,30,CARDINAL
22934,40,CARDINAL
22935,340,CARDINAL
22936,several hours,TIME
22937,three hours,TIME
22938,68,CARDINAL
22939,early in the morning,TIME
22940,almost 2,DATE
22941,first,ORDINAL
22942,4d,CARDINAL
22943,the first 45 minutes,TIME
22944,every 20 minutes,TIME
22945,the first 45,DATE
22946,4,CARDINAL
22947,a busy day,DATE
22948,30,CARDINAL
22949,70,DATE
22950,one,CARDINAL
22951,178,CARDINAL
22952,summer holiday,DATE
22953,1800,CARDINAL
22954,over 65,CARDINAL
22955,india,GPE
22956,every 10 metres,QUANTITY
22957,india,GPE
22958,23,CARDINAL
22959,india,GPE
22960,annual,DATE
22961,two,CARDINAL
22962,late afternoon,TIME
22963,a weekend,DATE
22964,2016,DATE
22965,first,ORDINAL
22966,a day,DATE
22967,secondly,ORDINAL
22968,second,ORDINAL
22969,less than 90 minutes,TIME
22970,around 60 minutes,TIME
22971,3,CARDINAL
22972,the day,DATE
22973,3040 minutes,TIME
22974,0 minutes,TIME
22975,40 minutes,TIME
22976,hours,TIME
22977,as long as,TIME
22978,2 hours,TIME
22979,the day,DATE
22980,9,CARDINAL
22981,2016,DATE
22982,weekend,DATE
22983,40min,CARDINAL
22984,130hour,CARDINAL
22985,second,ORDINAL
22986,180 minutes,TIME
22987,one,CARDINAL
22988,only 3,CARDINAL
22989,two,CARDINAL
22990,90 minutes,TIME
22991,second,ORDINAL
22992,63,CARDINAL
22993,4,CARDINAL
22994,74pp,ORDINAL
22995,between 90150,CARDINAL
22996,early afternoon,TIME
22997,148,CARDINAL
22998,two hours,TIME
22999,60130 minutes,TIME
23000,1030,DATE
23001,70 bucks,MONEY
23002,30,CARDINAL
23003,90,CARDINAL
23004,5 minutes,TIME
23005,365,CARDINAL
23006,11,CARDINAL
23007,3 minutes,TIME
23008,72,DATE
23009,3rd,ORDINAL
23010,more than 2 hours,TIME
23011,1 hour later,TIME
23012,evening,TIME
23013,9000,PRODUCT
23014,4,CARDINAL
23015,a least 30,CARDINAL
23016,only an hour,TIME
23017,2 hours,TIME
23018,several hundred,CARDINAL
23019,23 hours,TIME
23020,this park momdad2 year old,DATE
23021,last week,DATE
23022,two year old,DATE
23023,82cm,QUANTITY
23024,half,CARDINAL
23025,one,CARDINAL
23026,3 hours,TIME
23027,45,CARDINAL
23028,1 day,DATE
23029,first,ORDINAL
23030,about 74,CARDINAL
23031,first,ORDINAL
23032,under 15,DATE
23033,30,CARDINAL
23034,6090,CARDINAL
23035,60,CARDINAL
23036,5,CARDINAL
23037,the end of the day,DATE
23038,one,CARDINAL
23039,3d,CARDINAL
23040,4d,CARDINAL
23041,monday,DATE
23042,last year,DATE
23043,one,CARDINAL
23044,4,CARDINAL
23045,15,CARDINAL
23046,our 5 year old,DATE
23047,3,CARDINAL
23048,60sgd,CARDINAL
23049,the first fifteen minutes,TIME
23050,three,CARDINAL
23051,15 minute,TIME
23052,one,CARDINAL
23053,4 2adults 2,CARDINAL
23054,460,CARDINAL
23055,50extra,CARDINAL
23056,about 20,CARDINAL
23057,460,CARDINAL
23058,a week day,DATE
23059,the weekend,DATE
23060,5 hours,TIME
23061,4 day,DATE
23062,3d,CARDINAL
23063,three,CARDINAL
23064,4d,CARDINAL
23065,monday,DATE
23066,the busiest day,DATE
23067,the week,DATE
23068,week day,DATE
23069,between 30 and 60 minutes,QUANTITY
23070,about 90 minutes,TIME
23071,180 minutes,TIME
23072,three hours,TIME
23073,first,ORDINAL
23074,75,CARDINAL
23075,the afternoon about 3,TIME
23076,10,CARDINAL
23077,the day,DATE
23078,last around fifteen minutes,TIME
23079,five minutes,TIME
23080,one,CARDINAL
23081,one,CARDINAL
23082,two hours,TIME
23083,40 minutes later,TIME
23084,50 minutes,TIME
23085,about 10 minutes,TIME
23086,friday 15th july,DATE
23087,five year old,DATE
23088,seven year old,DATE
23089,100,CARDINAL
23090,one,CARDINAL
23091,friday,DATE
23092,weekend,DATE
23093,90,CARDINAL
23094,one,CARDINAL
23095,daily,DATE
23096,30,CARDINAL
23097,monday 11th july,DATE
23098,50,CARDINAL
23099,8,CARDINAL
23100,288,CARDINAL
23101,2,CARDINAL
23102,80 minutes,TIME
23103,5 or 10 minutes,TIME
23104,2 to 3,CARDINAL
23105,1,CARDINAL
23106,one,CARDINAL
23107,two hours,TIME
23108,an extra 50,CARDINAL
23109,an hour,TIME
23110,july,DATE
23111,half hour,TIME
23112,tuesday,DATE
23113,40 minutes,TIME
23114,midday,TIME
23115,2,CARDINAL
23116,20,CARDINAL
23117,up to 180 minutes,TIME
23118,between 60120 minutes,TIME
23119,as much as 180 minutes,PERCENT
23120,3 hours,TIME
23121,5 minute,TIME
23122,260,CARDINAL
23123,3,CARDINAL
23124,two hours,TIME
23125,80,CARDINAL
23126,80,CARDINAL
23127,160,CARDINAL
23128,5,CARDINAL
23129,3,CARDINAL
23130,5 6 and 8,DATE
23131,the day,DATE
23132,four week holiday,DATE
23133,20 minutes,TIME
23134,20,CARDINAL
23135,second,ORDINAL
23136,2x,CARDINAL
23137,1,CARDINAL
23138,20 minutes over an hour later,TIME
23139,at least a half hour,DATE
23140,80 minute,TIME
23141,145 minute,TIME
23142,at least 80 minute,TIME
23143,35 hours,TIME
23144,almost 4 hours,TIME
23145,less than 2 minutes,TIME
23146,two,CARDINAL
23147,one,CARDINAL
23148,6,CARDINAL
23149,3d,CARDINAL
23150,45 minute,TIME
23151,80 bucks,MONEY
23152,3,CARDINAL
23153,11am,TIME
23154,thursday,DATE
23155,about 6 minutes,TIME
23156,1,CARDINAL
23157,1hour,CARDINAL
23158,2,CARDINAL
23159,1 to 2 hours,TIME
23160,65,CARDINAL
23161,2 hours,TIME
23162,6minutes,CARDINAL
23163,another hour,TIME
23164,3,CARDINAL
23165,50,CARDINAL
23166,70,CARDINAL
23167,45pm,ORDINAL
23168,an entire day,DATE
23169,681,CARDINAL
23170,14,CARDINAL
23171,more than 30mins,CARDINAL
23172,90 minutes,TIME
23173,one day,DATE
23174,one day,DATE
23175,between 45 and 120 minutes,DATE
23176,50,CARDINAL
23177,70,CARDINAL
23178,first,ORDINAL
23179,a bad day,DATE
23180,4,CARDINAL
23181,4 month old,DATE
23182,weekday,DATE
23183,23 minutes,TIME
23184,3040 minute,TIME
23185,4yo,ORDINAL
23186,all day,DATE
23187,second,ORDINAL
23188,weekend,DATE
23189,100 minutes,TIME
23190,an hour,TIME
23191,years,DATE
23192,monday,DATE
23193,half an hour,TIME
23194,the weekend,DATE
23195,between 12 hours,TIME
23196,10,CARDINAL
23197,about 23,CARDINAL
23198,more than 50usd,CARDINAL
23199,4d,CARDINAL
23200,two,CARDINAL
23201,4,CARDINAL
23202,only one,CARDINAL
23203,a whole day,DATE
23204,four,CARDINAL
23205,a few days,DATE
23206,about 7,CARDINAL
23207,8,CARDINAL
23208,4 to 5 hour,TIME
23209,6 hours,TIME
23210,a good few hours,TIME
23211,3,CARDINAL
23212,the day,DATE
23213,the 16th april,DATE
23214,11th,ORDINAL
23215,300 dollars,MONEY
23216,four,CARDINAL
23217,300 dollars,MONEY
23218,one,CARDINAL
23219,100,CARDINAL
23220,2,CARDINAL
23221,70,CARDINAL
23222,320,CARDINAL
23223,3,CARDINAL
23224,2,CARDINAL
23225,4 year old,DATE
23226,first,ORDINAL
23227,300ml,ORDINAL
23228,50p,DATE
23229,85 minutes,TIME
23230,4 singapore dollars,MONEY
23231,one hour,TIME
23232,90 minutes,TIME
23233,just 40,CARDINAL
23234,more than 20,CARDINAL
23235,2 hours,TIME
23236,6 year old,DATE
23237,a week day,DATE
23238,45 minute,TIME
23239,later in the day,TIME
23240,first,ORDINAL
23241,4d,CARDINAL
23242,50,CARDINAL
23243,weekday,DATE
23244,half day,DATE
23245,early in the morning,TIME
23246,annual,DATE
23247,550,CARDINAL
23248,60 minutes,TIME
23249,4 hours,TIME
23250,10,CARDINAL
23251,first,ORDINAL
23252,two,CARDINAL
23253,11,CARDINAL
23254,930 pm,TIME
23255,5,CARDINAL
23256,one,CARDINAL
23257,2,CARDINAL
23258,about midday,TIME
23259,two,CARDINAL
23260,about 3045mins,CARDINAL
23261,12 full days,DATE
23262,5 hours,TIME
23263,25 hours,TIME
23264,10,CARDINAL
23265,3,CARDINAL
23266,2 hours,TIME
23267,an hour and a half,TIME
23268,930,CARDINAL
23269,10am,TIME
23270,first,ORDINAL
23271,80,CARDINAL
23272,4,CARDINAL
23273,20minutes,CARDINAL
23274,15 minutes,TIME
23275,an hour,TIME
23276,all day,DATE
23277,saturday 30th of january 2016,DATE
23278,2,CARDINAL
23279,first,ORDINAL
23280,only 12 months old,DATE
23281,8,CARDINAL
23282,about half,CARDINAL
23283,45,CARDINAL
23284,only about 15,CARDINAL
23285,45,CARDINAL
23286,70,CARDINAL
23287,2,CARDINAL
23288,yesterday,DATE
23289,1 hour,TIME
23290,one,CARDINAL
23291,45,CARDINAL
23292,120mins,CARDINAL
23293,one,CARDINAL
23294,175,CARDINAL
23295,monday,DATE
23296,10,CARDINAL
23297,18,CARDINAL
23298,last three years,DATE
23299,8am,TIME
23300,10am,TIME
23301,90,CARDINAL
23302,vietnam,GPE
23303,12s,CARDINAL
23304,a few days ago,DATE
23305,5,CARDINAL
23306,640,CARDINAL
23307,7,CARDINAL
23308,under 80min,CARDINAL
23309,yesterday,DATE
23310,california,GPE
23311,about 4 hours,TIME
23312,american,NORP
23313,the last day of the year,DATE
23314,million,CARDINAL
23315,90 minutes,TIME
23316,the end of the day,DATE
23317,hours,TIME
23318,california,GPE
23319,holiday season,DATE
23320,holiday season,DATE
23321,annual,DATE
23322,2 years,DATE
23323,a couple of hours,TIME
23324,daily,DATE
23325,4,CARDINAL
23326,an hour,TIME
23327,over 200,CARDINAL
23328,one day,DATE
23329,over and hour,TIME
23330,late morning,TIME
23331,at least 50 minutes,TIME
23332,2 hours,TIME
23333,half,CARDINAL
23334,half,CARDINAL
23335,first,ORDINAL
23336,american,NORP
23337,15 hours,TIME
23338,afternoon,TIME
23339,35,CARDINAL
23340,3 hours,TIME
23341,around 2 hours,TIME
23342,6pm,TIME
23343,4,CARDINAL
23344,70,CARDINAL
23345,the holiday,DATE
23346,25 hours,TIME
23347,one,CARDINAL
23348,the entire day,DATE
23349,a day,DATE
23350,first,ORDINAL
23351,over 30 minutes,TIME
23352,another 15 minutes,TIME
23353,about 45 minutes later,TIME
23354,40 minutes,TIME
23355,15 minutes,TIME
23356,two,CARDINAL
23357,first,ORDINAL
23358,5055 minutes,TIME
23359,two minute,TIME
23360,about 10 minutes,TIME
23361,600 pm,TIME
23362,another 30 minutes,TIME
23363,second,ORDINAL
23364,friday,DATE
23365,50,CARDINAL
23366,about 45 minutes to an hour,TIME
23367,5 to 15 minutes,TIME
23368,an hour,TIME
23369,99999999999,ORDINAL
23370,that day,DATE
23371,8 km,QUANTITY
23372,12,CARDINAL
23373,a full day,DATE
23374,weekdays,DATE
23375,sunday,DATE
23376,20,CARDINAL
23377,12 noon,TIME
23378,half an hour,TIME
23379,10,CARDINAL
23380,around 3045 minutes,TIME
23381,5,CARDINAL
23382,520 minutes,TIME
23383,last june,DATE
23384,the christmas season,DATE
23385,two,CARDINAL
23386,8pm,TIME
23387,2012 1,DATE
23388,summer 2,DATE
23389,3,CARDINAL
23390,4,CARDINAL
23391,dec 19th,DATE
23392,9,CARDINAL
23393,6,CARDINAL
23394,60min,DATE
23395,half day,DATE
23396,one,CARDINAL
23397,thursday 10th,DATE
23398,less than 1 hour,TIME
23399,4d,CARDINAL
23400,more than hour,TIME
23401,2,CARDINAL
23402,1,CARDINAL
23403,1130,DATE
23404,the end of the day,DATE
23405,the end of the day,DATE
23406,at least 1,CARDINAL
23407,every cent,MONEY
23408,october of this year,DATE
23409,three,CARDINAL
23410,four,CARDINAL
23411,45 minutes,TIME
23412,a day,DATE
23413,2,CARDINAL
23414,a weekend,DATE
23415,10,CARDINAL
23416,60,CARDINAL
23417,430pm,ORDINAL
23418,at least 2 days,DATE
23419,the day,DATE
23420,100 minutes,TIME
23421,the last 10 years,DATE
23422,the day next saturday,DATE
23423,145,CARDINAL
23424,16,CARDINAL
23425,yesterday,DATE
23426,9th,ORDINAL
23427,a long weekend,DATE
23428,60 minutes,TIME
23429,120 minutes 2 full hours,TIME
23430,15 minutes,TIME
23431,50 minute,TIME
23432,80 minutes,TIME
23433,a long weekend holiday,DATE
23434,one,CARDINAL
23435,10am,TIME
23436,wednesday,DATE
23437,200,CARDINAL
23438,midday,TIME
23439,5 minutes,TIME
23440,the next 6 hours,TIME
23441,less than 20,CARDINAL
23442,the day,DATE
23443,a day,DATE
23444,this year,DATE
23445,one,CARDINAL
23446,130am,ORDINAL
23447,4,CARDINAL
23448,2,CARDINAL
23449,1,CARDINAL
23450,1 half hour,TIME
23451,less than 40 minutes,TIME
23452,the remaining 5 hours and 50 minutes,TIME
23453,3 two minute,TIME
23454,30 minute,TIME
23455,60,CARDINAL
23456,2 hours and 40 minutes,TIME
23457,two minutes,TIME
23458,earlier in the evening,TIME
23459,approximately 20 minutes,TIME
23460,later in the evening,TIME
23461,approximately 40 minutes,TIME
23462,1am,TIME
23463,another 30 minutes,TIME
23464,first,ORDINAL
23465,1,CARDINAL
23466,2,CARDINAL
23467,3,CARDINAL
23468,7,CARDINAL
23469,night,TIME
23470,10,CARDINAL
23471,first,ORDINAL
23472,30min,CARDINAL
23473,millions,CARDINAL
23474,90 minutes,TIME
23475,30 minutes,TIME
23476,3x,CARDINAL
23477,hours,TIME
23478,just for few hours,TIME
23479,six 13 to,CARDINAL
23480,weeks,DATE
23481,saturday 17 october,DATE
23482,the much anticipated day,DATE
23483,at uss half hour,TIME
23484,3 hours,TIME
23485,6,CARDINAL
23486,nearly 500,CARDINAL
23487,130,CARDINAL
23488,3,CARDINAL
23489,3 hours,TIME
23490,2015,DATE
23491,15mts,CARDINAL
23492,hundreds,CARDINAL
23493,one,CARDINAL
23494,under 4,DATE
23495,at least 4,CARDINAL
23496,110cm,QUANTITY
23497,two,CARDINAL
23498,two,CARDINAL
23499,october,DATE
23500,the day,DATE
23501,the day,DATE
23502,the night,TIME
23503,a few hours,TIME
23504,night,TIME
23505,23 hours,TIME
23506,two,CARDINAL
23507,the day,DATE
23508,third,ORDINAL
23509,half,CARDINAL
23510,sep 15,DATE
23511,less than 100,CARDINAL
23512,100,CARDINAL
23513,92cm,QUANTITY
23514,3,CARDINAL
23515,25 years old,DATE
23516,92cm,QUANTITY
23517,one,CARDINAL
23518,a few years ago,DATE
23519,second,ORDINAL
23520,first,ORDINAL
23521,74,CARDINAL
23522,5 minutes ago,TIME
23523,a very shabby second,DATE
23524,one,CARDINAL
23525,90 minutes,TIME
23526,60,CARDINAL
23527,second,ORDINAL
23528,50 74,CARDINAL
23529,78,CARDINAL
23530,almost a 90 minute,TIME
23531,4d,CARDINAL
23532,the 15 minutes,TIME
23533,our 3 year old,DATE
23534,4,CARDINAL
23535,second,ORDINAL
23536,one,CARDINAL
23537,hours,TIME
23538,approximately around 15,CARDINAL
23539,30,CARDINAL
23540,a quietish day,DATE
23541,60 minute,TIME
23542,60 minutes,TIME
23543,six hour,TIME
23544,three,CARDINAL
23545,hours,TIME
23546,3rd,ORDINAL
23547,year,DATE
23548,every year,DATE
23549,1,CARDINAL
23550,6pm a year ago,DATE
23551,8pm,TIME
23552,weekend,DATE
23553,2stages,CARDINAL
23554,evening,TIME
23555,6,CARDINAL
23556,evening,TIME
23557,5pm,TIME
23558,2,CARDINAL
23559,the weekend,DATE
23560,3,CARDINAL
23561,6,CARDINAL
23562,the next coming years,DATE
23563,half,CARDINAL
23564,4560 minutes,TIME
23565,800 pm,TIME
23566,hours,TIME
23567,34 year old,DATE
23568,4d,CARDINAL
23569,90 minute,TIME
23570,the day,DATE
23571,friday,DATE
23572,one,CARDINAL
23573,one and half hours,TIME
23574,30 minutes later,TIME
23575,2,CARDINAL
23576,nine year old,DATE
23577,12,CARDINAL
23578,4,CARDINAL
23579,s279,CARDINAL
23580,130,CARDINAL
23581,10am,TIME
23582,1520 minutes,TIME
23583,one,CARDINAL
23584,2 hours,TIME
23585,90 minutes,TIME
23586,one,CARDINAL
23587,1 hour,TIME
23588,90 minutes,TIME
23589,4,CARDINAL
23590,one,CARDINAL
23591,first,ORDINAL
23592,25 minutes,TIME
23593,less than an hour,TIME
23594,less than 1 minute,TIME
23595,one,CARDINAL
23596,just 55 seconds,TIME
23597,two,CARDINAL
23598,no more than 200 meters,CARDINAL
23599,1 hour,TIME
23600,250,CARDINAL
23601,about 4,CARDINAL
23602,second,ORDINAL
23603,6090 minutes,TIME
23604,sunday,DATE
23605,second,ORDINAL
23606,third,ORDINAL
23607,april 2015,DATE
23608,india,GPE
23609,60 minute,TIME
23610,some 90 minutes,TIME
23611,2,CARDINAL
23612,20,CARDINAL
23613,30 minutes,TIME
23614,3,CARDINAL
23615,only one,CARDINAL
23616,a nice day,DATE
23617,first,ORDINAL
23618,about 8 hours,TIME
23619,at least 6,CARDINAL
23620,1530,CARDINAL
23621,2,CARDINAL
23622,2,CARDINAL
23623,at least 2 hours,TIME
23624,5,CARDINAL
23625,one,CARDINAL
23626,3 hours,TIME
23627,10,CARDINAL
23628,3,CARDINAL
23629,45,CARDINAL
23630,only almost 1,CARDINAL
23631,2,CARDINAL
23632,5,CARDINAL
23633,880,CARDINAL
23634,more than 60 minutes,TIME
23635,a week day,DATE
23636,4575 minutes one,TIME
23637,a couple of days ago,DATE
23638,around 1 hour,TIME
23639,a weekend,DATE
23640,over 200,CARDINAL
23641,60100 minutes,TIME
23642,70,CARDINAL
23643,about an hour,TIME
23644,around 2 hours,TIME
23645,about 1,CARDINAL
23646,another hour,TIME
23647,10am,TIME
23648,7pm,TIME
23649,3 hours,TIME
23650,9 hours,TIME
23651,90,CARDINAL
23652,hour,TIME
23653,15,CARDINAL
23654,30 minutes,TIME
23655,an hour and a half,TIME
23656,second,ORDINAL
23657,a day,DATE
23658,10am opening time,TIME
23659,one,CARDINAL
23660,a mile,QUANTITY
23661,three,CARDINAL
23662,40 minutes,TIME
23663,only three,CARDINAL
23664,half past 11,DATE
